AccelerationX,AccelerationY,AccelerationZ
0.0139,0.0005,1.0004
0.0132,0,1.0009
0.0134,0.0002,1
0.014,0.0005,1.0003
0.0142,0.0007,1.001
0.0145,0.0015,1.0013
0.0143,-0.0007,1.0005
0.0138,-0.0009,1.0001
0.014,0.001,1.0007
0.0134,0.001,1.0012
0.0134,0.0001,1.0005
0.0142,-0.0001,1.0002
0.0141,-0.0007,0.9993
0.014,-0.0001,0.9997
0.0145,0.0005,1.0001
0.0146,0,0.9998
0.0141,0.0007,0.9998
0.0139,0.0008,0.9988
0.0137,0.001,0.9989
0.0144,0.0012,0.9998
0.0145,0,1
0.0145,-0.0004,1.0005
0.0146,-0.0002,0.9997
0.0147,0,1.0006
0.0152,0.0012,1.0008
0.0145,-0.0002,0.9996
0.0136,-0.0008,0.9999
0.0137,0.0005,0.9999
0.0135,0.0011,1.0009
0.0144,0.0001,1.0001
0.0147,-0.0005,0.9995
0.0138,0.0001,1.0006
0.0139,0.0003,1.0008
0.0134,0.0002,1.0006
0.0137,0.001,1.0006
0.0141,0.0007,1.0007
0.0146,0.0001,1.0004
0.0146,-0.0006,0.9993
0.0146,0.0001,0.9998
0.0139,0.0003,1.0003
0.0131,0.0007,1.0006
0.014,0.0007,1.0002
0.014,0.0003,0.9995
0.0136,0.0004,0.9993
0.0139,0.0003,0.9996
0.0137,0.0009,1.0003
0.0136,0.0007,1.0001
0.0138,0.0005,1.0001
0.0136,0.0013,1
0.0135,0.0012,0.9999
0.0134,0.0009,1.0007
0.0137,0.0015,1.0008
0.0139,0.0005,1.0001
0.0135,-0.0005,1.0002
0.0135,-0.0005,0.9998
0.0143,0.0002,1
0.0144,0.0007,1.0005
0.0137,0.0005,1.0005
0.0143,-0.0002,0.9988
0.0143,-0.0005,0.9997
0.0138,-0.0002,1.0009
0.0138,-0.0002,1.0004
0.0142,-0.0004,1.0005
0.0141,-0.0002,1.0007
0.014,-0.0006,1.0007
0.0143,-0.0003,1.0009
0.0148,0.0001,1.0004
0.0147,0.0003,1.0001
0.0149,0.0002,0.9993
0.0163,-0.0003,0.9981
0.0167,-0.0003,0.9956
0.0181,0.0011,0.9933
0.0202,0.0013,0.9907
0.0209,0.0009,0.9896
0.0184,0.0008,0.9963
0.016,-0.0008,1.0034
0.0206,0.0008,1.0013
0.0262,0.0018,0.9945
0.0251,0,0.9909
0.0216,-0.0002,0.9915
0.0234,0.0011,0.9946
0.03,0.0009,0.9957
0.034,-0.0007,0.9948
0.0327,-0.002,0.9945
0.0303,-0.0018,0.9949
0.0344,0.0008,0.9941
0.0413,0.001,0.9934
0.0447,-0.002,0.9933
0.0459,-0.0022,0.9933
0.0456,0,0.9952
0.0477,0.0026,0.9961
0.053,0.0026,0.9952
0.0608,0.0009,0.9923
0.0645,0.0008,0.9924
0.0627,0.0014,0.9948
0.0632,0.0016,0.9961
0.0701,0.001,0.9938
0.0783,-0.0006,0.9921
0.0833,-0.0008,0.9921
0.0834,0.001,0.9922
0.0867,0.002,0.9933
0.0948,0.0024,0.9909
0.102,0.0013,0.9886
0.1058,-0.0007,0.9902
0.1083,0.0007,0.9907
0.1134,0.0026,0.9881
0.1201,0.0011,0.9868
0.1249,-0.0006,0.991
0.1296,0.0002,0.9928
0.1376,0.0013,0.9868
0.1462,0.0022,0.978
0.1496,0.0011,0.9784
0.1512,-0.0003,0.985
0.16,0.0023,0.9887
0.1711,0.0041,0.9878
0.1773,0.0014,0.9851
0.1841,-0.0003,0.9769
0.1896,0.0012,0.9714
0.1968,0.0023,0.9718
0.2052,0.0022,0.9755
0.2094,0.0001,0.9847
0.217,-0.0012,0.9826
0.2309,0.0029,0.9648
0.2406,0.0046,0.9531
0.2414,0.0016,0.9602
0.2442,0.0007,0.9733
0.2577,0.0028,0.9803
0.2765,0.0045,0.9635
0.2858,0.0044,0.9484
0.2837,0.0004,0.9441
0.2817,-0.0009,0.958
0.2965,0.0037,0.9641
0.3238,0.0062,0.9482
0.3349,0.004,0.9349
0.3239,0.0001,0.9413
0.3216,0.0013,0.9503
0.3435,0.0069,0.9379
0.3787,0.0068,0.9175
0.3824,-0.0001,0.9175
0.3684,-0.0032,0.9332
0.3667,0.0036,0.9414
0.3943,0.0097,0.9201
0.4191,0.007,0.9039
0.4213,-0.003,0.9094
0.419,-0.0023,0.916
0.4282,0.0096,0.9059
0.4438,0.011,0.8984
0.4583,0.0001,0.8954
0.4697,-0.0031,0.8868
0.4778,0.0031,0.8764
0.4777,0.0099,0.877
0.4826,0.0084,0.8833
0.5017,0.0006,0.8724
0.5219,0.0002,0.851
0.5258,0.0045,0.8511
0.5206,0.0071,0.8626
0.5312,0.0061,0.8524
0.5501,0.0033,0.8351
0.5652,-0.0005,0.8279
0.5693,0.0033,0.8302
0.5768,0.008,0.8205
0.5805,0.006,0.812
0.5873,0.0026,0.8131
0.6003,0.0021,0.8085
0.6161,0.006,0.7934
0.6211,0.0082,0.7869
0.6218,0.0045,0.7848
0.6325,0.0032,0.7752
0.6509,0.007,0.7587
0.6611,0.0075,0.7547
0.6622,0.005,0.7579
0.6635,0.0049,0.7587
0.6705,0.0058,0.7508
0.6877,0.0069,0.7318
0.7008,0.0083,0.7145
0.7084,0.0054,0.7048
0.7092,0.0045,0.7068
0.7114,0.0076,0.7097
0.7208,0.0088,0.7027
0.7346,0.0068,0.6871
0.7415,0.0043,0.6792
0.7431,0.0041,0.6768
0.7517,0.0081,0.6648
0.7656,0.0091,0.6423
0.7738,0.0051,0.6331
0.7769,0.002,0.6355
0.7788,0.005,0.6348
0.7843,0.0094,0.6298
0.7924,0.0081,0.6193
0.7999,0.0047,0.607
0.8094,0.0038,0.5922
0.8211,0.0061,0.572
0.8239,0.0097,0.5682
0.8233,0.006,0.5739
0.8287,0.0047,0.5652
0.839,0.0086,0.5491
0.8464,0.0082,0.5407
0.847,0.0078,0.5383
0.854,0.0083,0.5281
0.8687,0.0068,0.4977
0.8749,0.0078,0.4883
0.873,0.0065,0.4921
0.8765,0.0048,0.4894
0.8809,0.0091,0.4824
0.8859,0.0088,0.4707
0.8923,0.007,0.4598
0.8957,0.0089,0.4497
0.9009,0.0068,0.4395
0.906,0.0066,0.4292
0.914,0.0091,0.4114
0.9247,0.008,0.3892
0.9228,0.0066,0.3932
0.9226,0.0085,0.3931
0.9273,0.0099,0.3821
0.9312,0.0094,0.3702
0.9354,0.0062,0.3594
0.9379,0.0064,0.3537
0.9403,0.0088,0.3437
0.9517,0.0093,0.3173
0.9566,0.0094,0.3034
0.9553,0.008,0.3019
0.9561,0.0058,0.3009
0.9595,0.0107,0.2852
0.9634,0.0116,0.2716
0.9681,0.0074,0.2623
0.9707,0.0073,0.2539
0.9727,0.0089,0.2456
0.9749,0.0095,0.2354
0.977,0.0109,0.2214
0.9818,0.0075,0.2052
0.9839,0.007,0.1965
0.9833,0.0108,0.1936
0.9856,0.0107,0.1846
0.9899,0.0092,0.1634
0.9929,0.0094,0.1477
0.9918,0.0071,0.1465
0.9905,0.0087,0.1486
0.9943,0.0122,0.1268
0.9984,0.0106,0.1008
0.9962,0.0076,0.1002
0.9944,0.0078,0.1018
0.9989,0.0102,0.0858
1.0008,0.0117,0.0737
1.0008,0.0093,0.0587
1.0012,0.0065,0.0466
1.004,0.01,0.0325
1.0027,0.0124,0.0286
0.9989,0.0099,0.0249
0.998,0.0095,0.0123
0.9991,0.0097,-0.0054
1.0014,0.0099,-0.0157
1.0021,0.0125,-0.0272
1.0044,0.0116,-0.0421
1.0048,0.0084,-0.0532
0.9985,0.0092,-0.0597
0.9943,0.0101,-0.0676
0.9944,0.0102,-0.0741
0.9956,0.0109,-0.0839
0.997,0.0086,-0.104
0.9972,0.0085,-0.1199
0.9954,0.0107,-0.1309
0.992,0.0102,-0.1384
0.9884,0.01,-0.1384
0.9854,0.0103,-0.1464
0.9864,0.0103,-0.173
0.9877,0.0111,-0.188
0.9838,0.0105,-0.1893
0.9789,0.0072,-0.1921
0.9788,0.0099,-0.2089
0.9781,0.0112,-0.2272
0.9727,0.0074,-0.2304
0.9691,0.0076,-0.2348
0.9694,0.011,-0.2539
0.9668,0.0108,-0.2659
0.9615,0.0092,-0.2688
0.9584,0.0099,-0.281
0.9578,0.0103,-0.3036
0.9546,0.0106,-0.3066
0.9466,0.0094,-0.3041
0.9449,0.007,-0.3217
0.9451,0.0101,-0.3424
0.9399,0.0095,-0.3477
0.9357,0.0076,-0.3493
0.9343,0.0113,-0.367
0.9307,0.0121,-0.3852
0.9211,0.0081,-0.3848
0.9122,0.0094,-0.3818
0.9136,0.0115,-0.4065
0.9131,0.0115,-0.4226
0.9058,0.0103,-0.4247
0.8994,0.0077,-0.4336
0.8953,0.0099,-0.4505
0.8901,0.0117,-0.4621
0.8826,0.0085,-0.4596
0.8776,0.0084,-0.4637
0.8744,0.0106,-0.4882
0.8689,0.0096,-0.5015
0.8625,0.0082,-0.5014
0.8587,0.0092,-0.5118
0.8538,0.0104,-0.5253
0.8457,0.0103,-0.5318
0.8369,0.009,-0.5365
0.8333,0.0081,-0.55
0.8294,0.0095,-0.5637
0.8237,0.0095,-0.5677
0.8172,0.0078,-0.5742
0.8099,0.0088,-0.5894
0.8034,0.0092,-0.6007
0.7947,0.0086,-0.5956
0.7881,0.0096,-0.6002
0.7859,0.0116,-0.6259
0.7803,0.0105,-0.6393
0.7686,0.0069,-0.6376
0.7597,0.0079,-0.6417
0.757,0.0108,-0.6596
0.749,0.0108,-0.6655
0.7373,0.0079,-0.66
0.7319,0.0073,-0.6735
0.7282,0.0098,-0.6994
0.7181,0.0097,-0.6987
0.7076,0.0065,-0.69
0.7015,0.0076,-0.7036
0.6952,0.0103,-0.7268
0.6874,0.0076,-0.7285
0.6783,0.0068,-0.7269
0.6729,0.0094,-0.741
0.6641,0.0096,-0.7455
0.6514,0.008,-0.7518
0.644,0.0084,-0.7654
0.6395,0.009,-0.7726
0.6317,0.0084,-0.7747
0.6182,0.0089,-0.7733
0.6068,0.008,-0.778
0.6022,0.0078,-0.8005
0.5984,0.0097,-0.8108
0.5897,0.0077,-0.8074
0.5792,0.0074,-0.8087
0.5678,0.0099,-0.8194
0.5563,0.0078,-0.8302
0.5491,0.006,-0.8319
0.5448,0.0079,-0.8365
0.5354,0.0086,-0.844
0.5209,0.0087,-0.848
0.5075,0.008,-0.855
0.503,0.0054,-0.8646
0.4988,0.0071,-0.8716
0.4897,0.0102,-0.8702
0.4756,0.0078,-0.8719
0.4639,0.0068,-0.8869
0.4558,0.0077,-0.8962
0.4482,0.0071,-0.888
0.4397,0.0081,-0.8873
0.4314,0.0101,-0.9021
0.4201,0.0077,-0.915
0.4045,0.0048,-0.909
0.3922,0.0064,-0.903
0.3889,0.0086,-0.9208
0.3809,0.0094,-0.9263
0.3643,0.0055,-0.921
0.3537,0.0042,-0.9241
0.3482,0.0095,-0.9352
0.3397,0.0087,-0.9379
0.3252,0.0048,-0.9293
0.3138,0.0041,-0.9297
0.3056,0.0055,-0.9502
0.2984,0.0073,-0.9538
0.29,0.0068,-0.9472
0.2795,0.0047,-0.945
0.2707,0.0064,-0.9557
0.2611,0.0075,-0.9658
0.2525,0.0062,-0.9628
0.2429,0.0055,-0.9512
0.2334,0.0055,-0.9539
0.2276,0.0069,-0.9708
0.2221,0.0086,-0.9836
0.2131,0.0051,-0.9707
0.201,0.0042,-0.9557
0.1918,0.0091,-0.9642
0.1867,0.0094,-0.9807
0.1815,0.0052,-0.986
0.175,0.0038,-0.9769
0.165,0.0057,-0.9661
0.154,0.0078,-0.9717
0.1466,0.0078,-0.9848
0.1443,0.0026,-0.9902
0.142,0.0023,-0.9868
0.1361,0.0067,-0.9841
0.1229,0.0088,-0.9788
0.11,0.0045,-0.9797
0.1082,0.0028,-0.9877
0.1099,0.0036,-0.9934
0.1075,0.0067,-0.9917
0.0978,0.0083,-0.9872
0.083,0.0045,-0.9843
0.0738,0.0009,-0.9829
0.0741,0.0038,-0.9859
0.0776,0.0082,-0.9939
0.0753,0.0075,-0.9984
0.0648,0.0039,-0.9947
0.0537,0.0028,-0.987
0.0461,0.0059,-0.9835
0.049,0.0088,-0.9918
0.0509,0.0059,-0.9964
0.0435,0.0015,-0.9913
0.032,0.0021,-0.9834
0.0268,0.0047,-0.9895
0.0313,0.0054,-1.004
0.0348,0.0024,-1.004
0.0273,0.0007,-0.9901
0.0139,0.0045,-0.9828
0.0068,0.0074,-0.9884
0.0098,0.0048,-0.995
0.0154,0.0028,-0.9946
0.0148,0.0045,-0.994
0.0048,0.0065,-0.9935
-0.0049,0.0061,-0.9916
-0.0048,0.003,-0.9891
-0.0003,0.002,-0.9906
0.003,0.0053,-0.9937
-0.0015,0.0073,-0.9955
-0.01,0.004,-0.9949
-0.0133,0.0011,-0.9924
-0.0099,0.0028,-0.993
-0.0064,0.0059,-0.9958
-0.0071,0.0075,-0.9954
-0.0121,0.0041,-0.9933
-0.0167,0.0007,-0.9913
-0.0146,0.0042,-0.9929
-0.0104,0.0076,-0.9955
-0.008,0.0074,-0.9968
-0.0114,0.0045,-0.9964
-0.0167,0.003,-0.9957
-0.0169,0.0049,-0.9955
-0.0129,0.0077,-0.9964
-0.0093,0.0059,-0.9972
-0.011,0.003,-0.9979
-0.0159,0.0027,-0.9984
-0.0172,0.0043,-0.9979
-0.0122,0.005,-0.9985
-0.0085,0.0046,-0.9981
-0.0103,0.0039,-0.998
-0.0151,0.0048,-0.9983
-0.0166,0.0059,-0.9971
-0.0128,0.0053,-0.9976
-0.0087,0.004,-0.9988
-0.0095,0.0048,-0.9989
-0.014,0.0058,-0.9981
-0.0156,0.0042,-0.9978
-0.013,0.0033,-0.998
-0.0098,0.0041,-0.9976
-0.0097,0.0055,-0.9981
-0.0137,0.0055,-0.9991
-0.0163,0.0043,-0.9986
-0.0149,0.0032,-0.9978
-0.0117,0.004,-0.9978
-0.0094,0.0059,-0.9991
-0.0116,0.0055,-0.9992
-0.0149,0.0035,-0.9982
-0.0151,0.0034,-0.9973
-0.0126,0.0052,-0.9978
-0.0109,0.0066,-0.998
-0.0115,0.0055,-0.9975
-0.0137,0.003,-0.9976
-0.0147,0.0027,-0.9979
-0.013,0.0044,-0.9977
-0.0113,0.0058,-0.9983
-0.0122,0.0045,-0.9982
-0.0145,0.0035,-0.998
-0.016,0.004,-0.9973
-0.0141,0.0052,-0.9973
-0.011,0.0047,-0.9982
-0.0102,0.0042,-0.9978
-0.0127,0.0041,-0.9988
-0.016,0.0039,-0.9984
-0.0149,0.0043,-0.9978
-0.0118,0.0051,-0.9989
-0.0104,0.0047,-0.9999
-0.0121,0.0048,-0.9994
-0.0157,0.0057,-0.9987
-0.0155,0.0055,-0.9982
-0.0115,0.005,-0.9981
-0.0102,0.0057,-0.9982
-0.0115,0.0055,-0.9987
-0.0147,0.0049,-0.9983
-0.0156,0.004,-0.9974
-0.0137,0.0035,-0.9973
-0.0112,0.0044,-0.999
-0.0114,0.0057,-0.9987
-0.0142,0.0044,-0.9985
-0.0156,0.0028,-0.9982
-0.0133,0.0027,-0.9984
-0.0117,0.0043,-0.9983
-0.0115,0.006,-0.9982
-0.0127,0.0054,-0.9982
-0.014,0.004,-0.9982
-0.0141,0.0044,-0.9974
-0.013,0.0053,-0.9971
-0.0124,0.0056,-0.998
-0.0142,0.0053,-0.998
-0.0156,0.0044,-0.9989
-0.0154,0.0045,-0.9991
-0.0126,0.0052,-0.9987
-0.0104,0.0054,-0.9981
-0.0108,0.0042,-0.9981
-0.0129,0.0038,-0.998
-0.0134,0.0039,-0.9984
-0.0138,0.0038,-0.999
-0.0131,0.0043,-0.9986
-0.012,0.0044,-0.9989
-0.0128,0.004,-0.9988
-0.0135,0.0043,-0.9975
-0.0137,0.0053,-0.9977
-0.0119,0.0053,-0.9977
-0.0124,0.0048,-0.998
-0.0142,0.0035,-0.9975
-0.0149,0.0043,-0.9968
-0.0135,0.0049,-0.9982
-0.0124,0.0045,-0.9981
-0.0128,0.0045,-0.9986
-0.0134,0.0049,-0.9983
-0.0147,0.0042,-0.9981
-0.0147,0.0039,-0.9992
-0.012,0.0051,-0.999
-0.0111,0.0059,-0.9979
-0.0128,0.0056,-0.9975
-0.0138,0.0051,-0.9971
-0.0128,0.0043,-0.997
-0.0119,0.0039,-0.998
-0.0118,0.0041,-0.9983
-0.0124,0.0037,-0.9983
-0.0132,0.0037,-0.9981
-0.014,0.0044,-0.9977
-0.0134,0.0054,-0.9985
-0.0126,0.0059,-0.9993
-0.0137,0.0063,-0.9986
-0.0142,0.0053,-0.9987
-0.0136,0.0048,-0.9986
-0.0128,0.0051,-0.998
-0.012,0.0061,-0.9968
-0.012,0.0054,-0.9972
-0.0132,0.0047,-0.9973
-0.0141,0.0051,-0.997
-0.0146,0.005,-0.9984
-0.0136,0.0043,-0.9986
-0.0119,0.004,-0.9982
-0.0119,0.004,-0.9997
-0.013,0.0037,-1
-0.0136,0.0048,-0.9988
-0.0125,0.0053,-0.9988
-0.0122,0.0043,-0.999
-0.0132,0.0041,-0.9991
-0.0134,0.0037,-0.9992
-0.0128,0.0043,-0.9976
-0.0123,0.005,-0.9978
-0.0122,0.0053,-0.9993
-0.0123,0.0049,-0.9994
-0.0123,0.0036,-0.9989
-0.0131,0.0033,-0.9993
-0.0134,0.0043,-0.9988
-0.0128,0.0046,-0.9989
-0.0126,0.0047,-0.999
-0.0136,0.0037,-0.9997
-0.0143,0.004,-0.9994
-0.0132,0.0048,-0.9985
-0.012,0.0044,-0.9989
-0.012,0.0041,-0.9994
-0.0134,0.0043,-0.9992
-0.0145,0.0039,-0.9987
-0.0133,0.0036,-0.9986
-0.0119,0.0047,-0.9986
-0.0119,0.0045,-0.999
-0.0126,0.0042,-0.9991
-0.0125,0.0048,-0.9999
-0.0118,0.0049,-0.9993
-0.0121,0.0046,-0.9986
-0.0126,0.0049,-0.9983
-0.0133,0.0052,-0.9983
-0.0139,0.0042,-0.9987
-0.0136,0.0043,-0.9984
-0.0124,0.0054,-0.9981
-0.0121,0.0057,-0.9977
-0.0118,0.0058,-0.9979
-0.0119,0.0055,-0.9987
-0.0125,0.0044,-0.9994
-0.0128,0.0044,-0.998
-0.0131,0.005,-0.9972
-0.0125,0.0048,-0.9977
-0.0126,0.0047,-0.9985
-0.0137,0.0046,-0.9982
-0.014,0.0042,-0.9988
-0.0133,0.0044,-0.9986
-0.0126,0.0051,-0.9977
-0.0136,0.005,-0.9992
-0.0134,0.0044,-0.9984
-0.0127,0.0033,-0.9978
-0.0131,0.0037,-0.998
-0.0133,0.0045,-0.9979
-0.0129,0.0043,-0.9985
-0.0133,0.0038,-0.9987
-0.0131,0.0043,-0.9986
-0.0133,0.0046,-0.9984
-0.0138,0.0047,-0.9982
-0.0143,0.0051,-0.9973
-0.0136,0.0046,-0.9967
-0.0127,0.0042,-0.998
-0.0118,0.0051,-0.998
-0.0119,0.0052,-0.997
-0.0123,0.0048,-0.9968
-0.0122,0.0047,-0.9982
-0.0131,0.004,-0.9987
-0.0136,0.0037,-0.9982
-0.013,0.0046,-0.9975
-0.0129,0.005,-0.9972
-0.0128,0.0043,-0.9978
-0.013,0.004,-0.998
-0.0134,0.0052,-0.9981
-0.0135,0.0057,-0.9978
-0.0135,0.0042,-0.9972
-0.0125,0.0037,-0.9985
-0.0126,0.0042,-0.9986
-0.0134,0.005,-0.9988
-0.0143,0.0061,-0.9983
-0.0137,0.0058,-0.9976
-0.0132,0.0045,-0.9984
-0.0129,0.0044,-0.9981
-0.0124,0.0048,-0.9986
-0.012,0.0048,-0.9995
-0.0127,0.005,-0.9998
-0.0137,0.0054,-0.9987
-0.0127,0.004,-0.998
-0.0131,0.003,-0.9979
-0.0129,0.0039,-0.9973
-0.0127,0.0048,-0.9971
-0.013,0.0052,-0.9976
-0.0132,0.0047,-0.9981
-0.0131,0.0045,-0.9976
-0.0128,0.0047,-0.9978
-0.0126,0.0049,-0.9972
-0.0131,0.0048,-0.9968
-0.0135,0.0047,-0.9981
-0.0134,0.0055,-0.9986
-0.0126,0.0057,-0.9975
-0.0123,0.0056,-0.9977
-0.0122,0.0052,-0.9981
-0.0121,0.0046,-0.9984
-0.0127,0.0044,-0.9986
-0.0132,0.0045,-0.9985
-0.0123,0.0046,-0.9983
-0.0119,0.0049,-0.9982
-0.012,0.0048,-0.9983
-0.011,0.0044,-0.9987
-0.0118,0.0042,-0.9991
-0.013,0.005,-0.9984
-0.0127,0.0052,-0.9974
-0.0131,0.0036,-0.998
-0.0133,0.0027,-0.9994
-0.0134,0.0032,-0.9987
-0.013,0.0037,-0.9983
-0.0127,0.0035,-0.9987
-0.0135,0.0043,-0.9982
-0.0136,0.0051,-0.9978
-0.0134,0.0047,-0.9981
-0.0134,0.0049,-0.9989
-0.0128,0.0052,-0.9985
-0.0125,0.0043,-0.9982
-0.0127,0.0038,-0.9987
-0.0132,0.0048,-0.9981
-0.0128,0.005,-0.9975
-0.012,0.0048,-0.9977
-0.0104,0.0051,-0.9981
-0.011,0.0053,-0.9988
-0.0122,0.0046,-0.999
-0.0125,0.0044,-0.9993
-0.0128,0.0044,-0.9989
-0.0133,0.0046,-0.9979
-0.0135,0.0046,-0.9979
-0.014,0.0048,-0.9978
-0.0146,0.0044,-0.9978
-0.0134,0.0041,-0.999
-0.0128,0.0041,-0.9993
-0.0125,0.004,-0.9987
-0.0133,0.0048,-0.9977
-0.0136,0.0049,-0.9983
-0.0124,0.0047,-0.9993
-0.0123,0.0045,-0.9993
-0.012,0.004,-0.9988
-0.0127,0.0045,-0.9983
-0.0131,0.0055,-0.9975
-0.0133,0.0046,-0.9978
-0.0134,0.004,-0.9982
-0.0135,0.0047,-0.9975
-0.0133,0.0048,-0.9974
-0.0128,0.0052,-0.9975
-0.0121,0.0054,-0.9975
-0.0126,0.0052,-0.9978
-0.0129,0.005,-0.9977
-0.013,0.0043,-0.9985
-0.0132,0.0041,-0.9984
-0.0136,0.0042,-0.9982
-0.0133,0.0036,-0.9986
-0.0133,0.0034,-0.9986
-0.0136,0.0037,-0.9975
-0.0134,0.0036,-0.9977
-0.0136,0.0041,-0.9979
-0.0134,0.0042,-0.9984
-0.0131,0.0037,-0.9992
-0.0131,0.0044,-0.9989
-0.0128,0.0051,-0.9984
-0.012,0.0049,-0.9981
-0.0111,0.0041,-0.9979
-0.0122,0.0035,-0.9978
-0.0135,0.0034,-0.9986
-0.013,0.0039,-0.9989
-0.0126,0.0051,-0.9978
-0.0122,0.0053,-0.9978
-0.0122,0.0047,-0.999
-0.0128,0.0039,-1.0001
-0.0124,0.0045,-0.9989
-0.0119,0.0052,-0.998
-0.0122,0.0039,-0.9988
-0.0129,0.0031,-0.9993
-0.0133,0.0033,-0.9986
-0.0137,0.0039,-0.9979
-0.014,0.0042,-0.9976
-0.0137,0.0047,-0.9975
-0.013,0.0039,-0.998
-0.0117,0.0047,-0.9977
-0.0117,0.0053,-0.9979
-0.0131,0.0048,-0.9981
-0.0136,0.005,-0.9977
-0.0142,0.0047,-0.9977
-0.0136,0.0035,-0.998
-0.0133,0.0036,-0.9984
-0.013,0.0041,-0.9983
-0.0121,0.004,-0.9979
-0.0129,0.0042,-0.9985
-0.0131,0.0048,-0.9981
-0.013,0.0051,-0.9977
-0.0139,0.0048,-0.9979
-0.0139,0.0047,-0.9975
-0.0135,0.0051,-0.9979
-0.013,0.0047,-0.9984
-0.0127,0.0036,-0.9982
-0.0136,0.0042,-0.9972
-0.0137,0.0047,-0.9973
-0.0124,0.0042,-0.9981
-0.0127,0.005,-0.9978
-0.0135,0.0055,-0.9975
-0.0139,0.0051,-0.9975
-0.0133,0.0045,-0.9981
-0.0127,0.005,-0.9981
-0.0125,0.0052,-0.998
-0.0127,0.0052,-0.998
-0.0128,0.0044,-0.9987
-0.0132,0.0041,-0.9985
-0.013,0.0042,-0.9977
